"Mês","Ano","Empresa","Cidade","Estado","Departamento","Regional","Linha","Produto","Nr.Intenções RENOVADAS","Nr.Intenções","Nr.Intenções CANCELADAS","Nr.Intenções ABERTAS"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Pasta - Fusili, Dry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Soup - Campbells Beef Noodle","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Soup - Campbells Beef Strogonoff","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Wine - Saint - Bris 2002, Sauv","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Wine - White, Riesling, Henry Of","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Beer - Upper Canada Light","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Bread - Crusty Italian Poly","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Bread - Hamburger Buns","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Butter Sweet","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Cheese - Brie,danish","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Cheese Cloth No 60","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Cleaner - Lime Away","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Cookie Dough - Peanut Butter","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Corn Meal","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Jameson - Irish Whiskey","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Juice - Lime","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Lemon Pepper","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Lettuce - Sea / Sea Asparagus","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Melon - Cantaloupe","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Mince Meat - Filling","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Momiji Oroshi Chili Sauce","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Muffin Mix - Carrot","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Nantucket - 518ml","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Nut - Almond, Blanched, Ground","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Nut - Macadamia","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Paste - Black Olive","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Pernod","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Potatoes - Idaho 80 Count","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Potatoes - Mini Red","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Raisin - Dark","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Scallops - In Shell","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Soup - Knorr, Country Bean","1","1","0","0"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Steel Wool","1","1","0","0"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","The Pop Shoppe - Root Beer","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Vinegar - Raspberry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Wine - George Duboeuf Rose","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Wine - Stoneliegh Sauvignon","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Wine - Trimbach Pinot Blanc","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Acrelândia","AC","Geral","Regional Guilherme","ESTOFADOS","Sofa paris","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","ESTOFADOS","Cake - Miini Cheesecake Cherry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","ESTOFADOS","Nantucket - Pomegranate Pear","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","ESTOFADOS","Sugar - Fine","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","ESTOFADOS","The Pop Shoppe - Black Cherry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","ESTOFADOS","Turnip - White","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","ESTOFADOS","Uniform Linen Charge","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","ESTOFADOS","Veal - Round, Eye Of","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","ESTOFADOS","Walkers Special Old Whiskey","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","ESTOFADOS","Wine - Cabernet Sauvignon","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","ESTOFADOS","Bar Special K","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","ESTOFADOS","Cabbage - Nappa","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","ESTOFADOS","Chinese Foods - Chicken","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","ESTOFADOS","Lid Tray - 16in Dome","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","ESTOFADOS","Sausage - Meat","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","ESTOFADOS","Squid - Tubes / Tenticles 10/20","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","ESTOFADOS","Vinegar - Champagne","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Bar Mix - Pina Colada, 355 Ml","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Bay Leaf","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Beets - Mini Golden","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Bread - Bistro White","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Cheese - Camembert","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Cheese - Ricotta","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Dry Ice","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Ecolab - Power Fusion","1","1","0","0"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Foam Espresso Cup Plain White","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Muffin Carrot - Individual","0","1","1","0"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Muffin Mix - Corn Harvest","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Onions Granulated","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Pate - Peppercorn","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Pie Box - Cello Window 2.5","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Sauce - Salsa","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Tart - Raisin And Pecan","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Wine - Piper Heidsieck Brut","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","ESTOFADOS","Wine - Redchard Merritt","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Appetizer - Mushroom Tart","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Asparagus - White, Fresh","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Aspic - Clear","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Beer - Corona","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Chinese Foods - Pepper Beef","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Chocolate - Liqueur Cups With Foil","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Crush - Grape, 355 Ml","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Dried Peach","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Ginger - Pickled","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Icecream - Dibs","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Mints - Striped Red","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Muffin Batt - Choc Chk","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Muffin Mix - Chocolate Chip","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Olives - Kalamata","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Pasta - Orzo, Dry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Pop Shoppe Cream Soda","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Roe - Lump Fish, Black","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Truffle Shells - White Chocolate","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Wine - Balbach Riverside","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Wine - Magnotta - Cab Franc","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Wine - Montecillo Rioja Crianza","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Wine - Red, Metus Rose","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","ESTOFADOS","Wine - Sauvignon Blanc","0","1","0","1"
"7","2017","GAZIN - MATRIZ 1","Almirante Tamandaré","PR","Geral","Regional Edson","ESTOFADOS","Sofá retrátil e reclinável","0","1","0","1"
